Date,Censed by,Project,Place,Type,Site_ID,State,Initial_Ho,Final_Hour,Transect_T,Latitude,Longitude,Males,Females,NA,Juveniles,Veg_Male,Veg_Female,Veg_Juv,Veg_NA,Tarentola,Snake,Total Male,Total Fema,Total Juve,Total NA,Comments,Weather_Co,Temperatur,Relativ_Hu,Wind_Speed,Population,Polygon ar,Polygon _1,Corine Urb,Edificat %,Index Urb,Size_dot,3P 250 200,Distance,Inv_state,Classifica
21/06/2022,Balma,Urban,Sant_Antoni,,Church_Park,Podarcis,8:48,,,38.981321960000002,1.304287082000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"27205","104047","104047",100.000.000.000.000.000,68.499.190.940.000.000,1.000000000000000,"2",2022.155150000000049,16082.522723405329089,NonInvaded,NonInvaded_Urban
19/07/2022,Jordi,Urban,Sant_Antoni,,Church_Park,Podarcis,12:05,,Point Count,38.981321960000002,1.304287082000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"27205","104047","104047",100.000.000.000.000.000,68.499.190.940.000.000,1.000000000000000,"2",2022.155150000000049,16082.522723405329089,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Sant_Antoni,,Park,Podarcis,8:40,,,38.979110140000003,1.306576078000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"27205","104047","104047",100.000.000.000.000.000,32.815.533.979.999.900,0.537500000000000,"2",2023.409670000000006,15855.622316284350745,NonInvaded,NonInvaded_Urban
19/07/2022,Jordi,Urban,Sant_Antoni,,Park,Podarcis,12:18,,Point Count,38.979110140000003,1.306576078000000,"0","2","1","0","0","0","0","0","0","0","0","2","0","1",,Sunny,,,,"27205","104047","104047",100.000.000.000.000.000,32.815.533.979.999.900,0.537500000000000,"5",2023.409670000000006,15855.622316284350745,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Sant_Antoni,,Wall,Podarcis,9:20,,,38.972433850000002,1.304458632000000,"1","3","1","0","0","0","0","0","0","0","1","3","0","1",,Sunny,,,,"27205","104047","104047",100.000.000.000.000.000,69.190.938.509.999.900,0.000000000000000,"7",2023.563840000000027,16269.569603391766577,NonInvaded,NonInvaded_Urban
19/07/2022,Jordi,Urban,Sant_Antoni,,Wall,Podarcis,11:35,,Point Count,38.972433850000002,1.304458632000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"27205","104047","104047",100.000.000.000.000.000,69.190.938.509.999.900,0.000000000000000,"3",2023.563840000000027,16269.569603391766577,NonInvaded,NonInvaded_Urban
19/07/2022,Jordi,Urban,Sant_Antoni,,Wall_2,Podarcis,11:43,,Point Count,38.966980900000003,1.291095522000000,"1","0","0","0","0","0","0","0","0","0","1","0","0","0",,Sunny,,,,"27205","104047","104047",100.000.000.000.000.000,50.331.715.209.999.900,1.000000000000000,"3",2022.098390000000109,17613.877688852790016,NonInvaded,NonInvaded_Urban
21/06/2022,Balma,Urban,Sant_Antoni,,Wall_2,Podarcis,9:40,,,38.966980900000003,1.291095522000000,"1","1","0","0","1","0","0","0","0","0","2","1","0","0",,Sunny,,,,"27205","104047","104047",100.000.000.000.000.000,50.331.715.209.999.900,1.000000000000000,"5",2022.098390000000109,17613.877688852790016,NonInvaded,NonInvaded_Urban
18/06/2022,Balma,PeriUrban,Ses_Paises,,Mur_Ext_2,Podarcis,12:03,12:06:00.000,Point Count,38.963370200000000,1.340269780000000,"0","0","0","0","0","0","0","1","0","0","0","0","0","1",,Sunny,,,,"1508","1518407","1511248","0.000000000000000","0.000000000000000",0.000000000000000,"3",2023.334350000000086,13689.525764100513697,NonInvaded,NonInvaded_PeriUrban
19/07/2022,Jordi,PeriUrban,Ses_Paises,,Mur_Ext_2,Podarcis,9:54,,Point Count,38.963370200000000,1.340269780000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,Sunny,,,,"1508","1518407","1511248","0.000000000000000","0.000000000000000",0.000000000000000,"2",2023.334350000000086,13689.525764100513697,NonInvaded,NonInvaded_PeriUrban
